
[0057]  [038]  []  []

-Z/6/749/t1	              {ΓΑΛΗΝΟΥ 
-Z/6/794/9	  τῶν δὲ λαχάνων οὐδὲν μὲν εὔχυμον, ἐν μέϲῳ δ' εὐχύμων τε καὶ 
-Z/6/794/10	κακοχύμων θρίδαξ ἐϲτίν, εἶτα μαλάχη καὶ μετ' αὐτὴν ἀτράφαξύϲ τε 
-Z/6/794/11	καὶ ἀνδράχνη καὶ βλίτον καὶ λάπαθον. ἐϲχάτωϲ δὲ κακόχυμα πάντ' 
-Z/6/794/12	ἐϲτίν, ἃ καλοῦϲιν ἄγρια λάχανα, θριδακίνη, χονδρίλη, ϲκάνδιξ, γιγγίδιον, 
-Z/6/794/13	ϲέριϲ, κιχώριον. 
-Z/6/794/14	  αἱ δὲ ῥίζαι τῶν λαχανωδῶν φυτῶν κακόχυμοι μέν, ὅϲαι δριμεῖαι, 
-Z/6/794/15	καθάπερ ἡ τῶν κρομύων καὶ πράϲων καὶ ϲκορόδων καὶ ῥαφανίδων καὶ 
[0057]  [038]  []  []

-Z/6/794/16	δαύκου, μέϲαι δ' εὐχύμων τε καὶ κακοχύμων αἵ τε τῶν ἄρων εἰϲὶ καὶ αἱ 
-Z/6/794/17	τῶν γογγυλίδων, ἃϲ καὶ βουνιάδαϲ ὀνομάζουϲι, καὶ τῆϲ καλουμένηϲ καροῦϲ.|  
-Z/6/795/1	  Ὄρνιθεϲ δὲ καὶ ἰχθύεϲ ὀλίγου δεῖν ἅπαντεϲ εὔχυμοι πλὴν τῶν 
-Z/6/795/2	ἐν ἕλεϲι καὶ λίμναιϲ καὶ ποταμοῖϲ ἰλυώδεϲι καὶ θολεροῖϲ διαιτωμένων. 
-Z/6/795/3	ἀέρι τε γὰρ χείρονι χρῶνται καὶ κινήϲεϲιν ἐλάττοϲι καὶ τροφαῖϲ μοχθη-
-Z/6/795/4	ραῖϲ καὶ μάλιϲθ' ὅταν ἐκ πόλεωϲ μεγάληϲ ῥέῃ τὸ ὕδωρ ἐκκαθαῖρον 
-Z/6/795/5	ἀποπάτουϲ τε καὶ βαλανεῖα καὶ μαγειρεῖα καὶ τὰ τῶν πλυνόντων τὴν 
-Z/6/795/6	ἐϲθῆτα καὶ τὴν ὀθόνην ῥύμματα. χειρίϲτη γὰρ ἡ ϲὰρξ γίνεται τῶν ἐν 
-Z/6/795/7	ὕδατι τοιούτῳ διαιτωμένων ζῴων, μάλιϲτα μέν, ὅταν ἐν αὐτῷ μόνῳ 
-Z/6/795/8	διατρίβωϲι, κἂν ἐπιμιγνύηται δὲ βελτίονι, μοχθηρότεροι πολὺ καὶ οὗτοι 
-Z/6/795/9	τῶν ἐν καθαρᾷ θαλάττῃ διαιτωμένων εἰϲίν. ἄμεμπτοι γὰρ ὀλίγου δεῖν 
-Z/6/795/10	ἅπαντεϲ ὑπάρχουϲιν, ὅϲοι κατὰ τὴν ἄμικτον ὕδατι γλυκεῖ διατρίβουϲιν, 
-Z/6/795/11	ὥϲπερ οἵ τε πελάγιοι καλούμενοι καὶ οἱ πετραῖοι· καὶ γὰρ εἰϲ εὐχυ-
-Z/6/795/12	μίαν καὶ [τὴν] ἐν αὐτῇ τῇ κατὰ τὴν ἐδωδὴν ἡδονῇ πολὺ προὔχουϲι τῶν 
-Z/6/795/13	ἄλλων. ἀϲφαλέϲτατον μὲν οὖν ἀεὶ προϲφέρεϲθαι τῶν τοιούτων. εἰ δέ 
-Z/6/795/14	τι ζῷον εἴη τῶν ἐν ἑκατέροιϲ τοῖϲ ὕδαϲι διαιτωμένων ὥϲπερ ὅ τε κέ-
-Z/6/795/15	φαλοϲ καὶ ὁ λάβραξ ὅ τε κωβιὸϲ καὶ ἡ ϲμύραινα κορακῖνοί τε καὶ 
-Z/6/796/1	ἐγχέλυεϲ, ἀνα|πυνθάνεϲθαι μὲν 〈χρὴ〉 πρότερον, ὅθεν εἴη τεθηρευ-
-Z/6/796/2	μένον, μετὰ δὲ ταῦτα τῇ τε ὀδμῇ καὶ τῇ γεύϲει τὴν διάγνωϲιν αὐτῶν 
-Z/6/796/3	ποιεῖϲθαι. καὶ γὰρ δυϲώδειϲ καὶ ἀηδεῖϲ καὶ βλεννώδειϲ εἰϲίν, ὅϲοι τὴν 
-Z/6/796/4	δίαιταν ἔχουϲιν ἐν ὕδατι μοχθηρῷ. καὶ μέντοι καὶ λίποϲ αὐτοῖϲ ὑπάρ-
-Z/6/796/5	χει πολὺ πλέον ἢ τοῖϲ ἄλλοιϲ καὶ ϲήπονται ταχέωϲ. οἱ δ' ἐν θαλάττῃ 
-Z/6/796/6	καθαρᾷ διαιτώμενοι τήν τ' ὀϲμὴν ἄμεμπτον ἔχουϲι καὶ τὴν γεῦϲιν 
-Z/6/796/7	ἡδίω, τὸ δέ γε λίποϲ ὀλίγιϲτον ἢ οὐδ' ὅλωϲ, ἐξαρκοῦϲι δὲ καὶ πλέονι 
-Z/6/796/8	χρόνῳ μὴ ϲηπόμενοι καὶ μάλιϲθ' ὅταν ἐπιβάλλῃ τιϲ αὐτοῖϲ χιόνα. 
-Z/6/796/9	κατὰ ταύτην μέν γε καὶ κρείττουϲ οἱ ϲκληρότεροι γίγνονται ψαθυρω- 
-Z/6/796/10	τέραν ἴϲχοντεϲ τὴν ϲάρκα τοῖϲ πετραίοιϲ τε καὶ τοῖϲ ὀνίϲκοιϲ ὁμοίωϲ. 
-Z/6/796/11	ὃ γὰρ τούτοιϲ ὑπάρχει φύϲει, τοῦτο τοῖϲ ϲκληροϲάρκοιϲ ἐκ τῆϲ χιόνοϲ 
-Z/6/796/12	προϲγίνεται. διὰ τοῦτ' οὖν ἐναντιωτάτην ἔχουϲιν οὐϲίαν τῆϲ ϲαρκὸϲ 
-Z/6/796/13	οἱ ἐκ τῆϲ καθαρᾶϲ θαλάττηϲ κέφαλοι καὶ οἱ κατὰ τὸ μοχθηρὸν ὕδωρ 
-Z/6/796/14	διαιτώμενοι. παραπληϲίωϲ δ' αὐτοῖϲ καὶ κωβιοὶ καὶ λάβρακεϲ, ἔτι δὲ 
-Z/6/796/15	μᾶλλον τούτων καὶ οἱ ἄλλοι. καὶ ϲμύραιναι δὲ φαυλόταται γίνονται 
-Z/6/796/16	κατὰ τὰ τοιαῦτα τῶν ὑδάτων. ἡ δ' ἔγχελυϲ οὐδ' ὅλωϲ εὔχυμον ἔδε-
-Z/6/797/1	ϲμα, κἂν ἐξ ὕδατοϲ ᾖ καθαροῦ, μή τι γε δὴ τοῦ πόλιν ἐκκαθαίρον|τοϲ, 
-Z/6/797/2	ὡϲ εἴρηται. καὶ παρὰ τὰϲ ἐπιχωρίουϲ δὲ τροφὰϲ ἀμείνουϲ τε καὶ χεί-
-Z/6/797/3	ρουϲ ἑαυτῶν οἱ ἰχθύεϲ γίνονται διαγιγνωϲκόμενοι ῥᾳδίωϲ ὀδμῇ τε καὶ 
-Z/6/797/4	γεύϲει, καθάπερ αἱ τρίγλαι. μοχθηρότεραι γὰρ αὐτῶν αἱ τὴν καρκινάδα 
-Z/6/797/5	ϲιτούμεναι, τῶν δ' ἄλλων ἡ ϲὰρξ ϲκληροτέρα μέν ἐϲτιν οὐ μόνον τῆϲ 
-Z/6/797/6	τῶν πετραίων τε καὶ τῶν ὀνίϲκων, ἀλλὰ καὶ κεφάλων καὶ λαβράκων 
-Z/6/797/7	καὶ τῶν ἄλλων πελαγίων, καὶ κατὰ τοῦτο δυϲπεπτοτέρα τε καὶ τρο-
-Z/6/797/8	φιμωτέρα, κακόχυμον δ' οὐδὲν ἔχουϲα. λέλεκται δὲ τελεώτερον ὑπὲρ 
-Z/6/797/9	ἁπάϲηϲ τροφῆϲ ἐν τριϲὶν ὑπομνήμαϲιν, ἃ Περὶ τῶν ἐν ταῖϲ τροφαῖϲ 
-Z/6/797/10	δυνάμεων ἐπιγέγραπται, καὶ χρὴ τὸν ὑγιεινῆϲ διαίτηϲ φροντίζοντα μήτε 
-Z/6/797/11	τῆϲ ἐκείνων ἀναγνώϲεωϲ ἀμελεῖν μήθ' ὅλωϲ τῆϲ Ὑγιεινῆϲ πραγματείαϲ, 
-Z/6/797/12	ἧϲ μέροϲ ἐϲτὶ καὶ τὸ περὶ τῶν ἐν ταῖϲ τροφαῖϲ δυνάμεων. ἀλλὰ καὶ 
-Z/6/797/13	περὶ τῆϲ λεπτυνούϲηϲ διαίτηϲ ἐναντίαϲ οὔϲηϲ δηλονότι τῇ παχυνούϲῃ 
-Z/6/797/14	γέγραπται βιβλίον ἕτερον ἱκανῶϲ χρήϲιμον οἷϲ ὑγίεια ϲπουδάζεται. | 
-Z/6/798/1	  Μεμνῆϲθαι δέ ϲε πρὸ πάντων βούλομαι κατὰ τὰϲ τοιαύταϲ 
-Z/6/798/2	ἁπάϲαϲ πραγματείαϲ, ὡϲ οὔτε βοηθημάτων οὔθ' ὑγιεινῶν διαιτημάτων 
-Z/6/798/3	ἐπιϲτήμων ἐϲτὶ τελέωϲ ὁ τὰϲ τῶν ὑλῶν δυνάμειϲ ἀκριβῶϲ ἐκμαθών, 
-Z/6/798/4	ἐὰν μὴ γιγνώϲκῃ τὰϲ τῶν ϲωμάτων φύϲειϲ, οἷϲ ταῦτα προϲάγεται. 
-Z/6/798/5	τινὰ μὲν γάρ ἐϲτιν αὐτῶν πυκνὰ καὶ δυϲδιάπνευϲτα, τινὰ δ' ἀραιά τε 
-Z/6/798/6	καὶ ῥᾳδίωϲ ἐκκενούμενα, καὶ δεῖται δηλονότι τροφῆϲ ὑγροτέραϲ μὲν τὰ  
-Z/6/798/7	πρότερα, ξηροτέραϲ δὲ τὰ δεύτερα, καὶ τὰ μὲν κολλωδεϲτέραϲ, τὰ δὲ 
-Z/6/798/8	λεπτοτέραϲ, καὶ τὰ μὲν ἐλάττονοϲ, τὰ δὲ πλείονοϲ. οὕτω δὲ καὶ ὅϲοι 
-Z/6/798/9	μελαγχολικώτερον ἔχουϲι τὸ αἷμα, τῶν ὑγρῶν τε καὶ θερμῶν τῇ κράϲει 
-Z/6/798/10	δέονται τροφῶν, ὥϲπερ γε καὶ ὅϲοι πικρόχολον, ὑγρῶν τε καὶ ψυ-
-Z/6/798/11	χρῶν, ὡϲαύτωϲ δ' οἱ φλεγματώδειϲ θερμαινουϲῶν τε καὶ ξηραινουϲῶν. 
-Z/6/798/12	ὅϲοι δ' αἷμα χρηϲτὸν ἀθροίζουϲι πλέον, ἐλαττόνων μὲν ἐδεϲμάτων 
-Z/6/798/13	χρῄζουϲιν, ἐπιφανῆ δ' οὐδεμίαν ἐχόντων δύναμιν, ἀλλ' ἐν τῷ μέϲῳ 
-Z/6/798/14	καθεϲτηκότων, ὡϲ μήτε θερμαίνειν ἀξιολόγωϲ μήτε ψύχειν, ὥϲπερ γε μηδ' 
-Z/6/798/15	ὑγραίνειν ἢ ξηραίνειν, οὕτω δὲ καὶ πάχουϲ καὶ λεπτότητοϲ ἐν τῷ μέϲῳ 
-Z/6/799/1	καθεϲτηκότων, | ὡϲαύτωϲ δὲ καὶ γλιϲχρότητόϲ τε καὶ τῶν ἐναντίων αὐτῇ, 
-Z/6/799/2	κραυρότητοϲ λέγω καὶ ψαθυρότητοϲ. ὑπάρχει δὲ κραυρότηϲ μὲν τοῖϲ 
-Z/6/799/3	ϲκληροῖϲ τε καὶ ξηροῖϲ ἱκανῶϲ, ψαθυρότηϲ δὲ τοῖϲ μαλακοῖϲ τε καὶ 
-Z/6/799/4	μέϲοιϲ καθ' ὑγρότητά τε καὶ ξηρότητα· κοινὸν δ' ἀμφοῖν τὸ μηδὲν ἔχειν 
-Z/6/799/5	γλίϲχρον. διαγνωϲτικὸν οὖν εἶναι προϲήκει τὸν ὀρθῶϲ χρηϲόμενον ταῖϲ 
-Z/6/799/6	τροφαῖϲ πρῶτον μὲν τῆϲ κατ' ἀραιότητά τε καὶ πυκνότητα τοῦ δέρ-
-Z/6/799/7	ματοϲ ἐν τοῖϲ ἀνθρώποιϲ διαφορᾶϲ, ἐφεξῆϲ δ' αὐτῇ τῆϲ ὅληϲ τοῦ ϲώ-
-Z/6/799/8	ματοϲ κράϲεωϲ, εἶθ' ἑξῆϲ εἰ ϲῴζει πάντα τὰ μόρια τὴν οἰκείαν κρᾶϲιν. 
-Z/6/799/9	ἐνίοτε γὰρ ἡ μὲν κεφαλὴ θερμοτέρα τοῦ προϲήκοντόϲ ἐϲτι, ἡ γαϲτὴρ 
-Z/6/799/10	δὲ ψυχροτέρα, πολλάκιϲ δὲ τοὐναντίον ἡ γαϲτὴρ μὲν θερμοτέρα, ψυχρο-
-Z/6/799/11	τέρα δ' ἡ κεφαλή, καὶ τἄλλα μόρια πάνθ' ὡϲαύτωϲ. ἡ μὲν οὖν ἄλλη 
-Z/6/799/12	πᾶϲα θεραπευτική τε καὶ ὑγιεινὴ μέθοδοϲ ἁπάντων ὁμοτίμωϲ ἐϲτόχα-
-Z/6/799/13	ϲται, τὰ δὲ κατὰ τὰϲ τροφὰϲ ἐξαίρετον μὲν ἔχει καὶ πρῶτον ϲκοπόν, 
-Z/6/799/14	ὅπωϲ ἄριϲτα πεφθήϲεται, δεύτερον δ' ἐπὶ τῷδε τὸν ἀναδοθηϲόμενον 
-Z/6/799/15	ἐκ τῆϲ πεφθείϲηϲ τροφῆϲ χυμὸν ἐπιτήδειον εἶναι τῇ κράϲει τῶν ἄλλων 
-Z/6/800/1	μορίων. ἀναγ|καία τοιγαροῦν ἐκ τῶνδε φαίνεται τοῖϲ ὀρθῶϲ μέλλουϲι 
-Z/6/800/2	χρῆϲθαι τροφαῖϲ ἡ Περὶ κράϲεων πραγματεία. καὶ τοίνυν ὡϲ γεγυ-
-Z/6/800/3	μναϲμένῳ ϲοι κατ' αὐτήν, ὅϲον ἔθ' ὑπόλοιπόν ἐϲτιν εἰϲ εὐχυμίαν τε καὶ 
-Z/6/800/4	κακοχυμίαν ἀναγκαῖον ἐγνῶϲθαι, προϲθήϲω τὴν ἀρχὴν ἀπὸ τῶν οἴνων 
-Z/6/800/5	ποιηϲάμενοϲ.  
-Z/6/800/6	  Ὅϲοι μὲν οὖν αὐτῶν ὑδατώδειϲ τέ εἰϲι καὶ λεπτοὶ κατὰ τὴν 
-Z/6/800/7	ϲύϲταϲιν οὔρηϲίν τε κινοῦντεϲ, ὀλιγίϲτην παρέχουϲι τῷ ϲώματι τροφήν. 
-Z/6/800/8	ὅϲοι δὲ παχεῖϲ, ὥϲπερ ὁ Θηραῖόϲ τε καὶ ὁ Ϲκυβελίτηϲ ἀξιολόγωϲ τρέ-
-Z/6/800/9	φουϲι διαφέροντεϲ ἀλλήλων τῷ μᾶλλόν τε καὶ ἧττον ἀνὰ λόγον τῷ 
-Z/6/800/10	πάχει. τοιοῦτοϲ οἶνόϲ ἐϲτι παρ' ἡμῖν ἐν Αἰγαῖϲ καὶ Περπερηνῇ, τῇ μὲν 
-Z/6/800/11	ὁμόρῳ Μυρίνῃ, τῇ δὲ Περγάμῳ. τελέωϲ μὲν οὖν εἰϲι γλυκεῖϲ ὅ τε 
-Z/6/800/12	Ϲκυβελίτηϲ καὶ ὁ Θηραῖοϲ, αὐϲτηρὸϲ δὲ ἅμα καὶ γλυκὺϲ ὁ Κιλίκιοϲ ὁ 
-Z/6/800/13	Ἀβάτηϲ ἀπὸ χωρίου τὴν προϲηγορίαν ἔχων, ὁ δ' ἐν Αἰγαῖϲ καὶ Περ-
-Z/6/800/14	περηνῇ μέϲοι τούτων εἰϲίν, οὔτε γλυκεῖϲ ὄντεϲ ἀκριβῶϲ οὔτε ϲτύψιν 
-Z/6/800/15	ἔχοντεϲ ἀξιόλογον ὁμοίωϲ τῷ Κιλικίῳ. 
-Z/6/800/16	  μέλανεϲ δὲ δηλονότι πάντεϲ οὗτοι τυγχάνουϲιν ὄντεϲ. οὐ γὰρ ἂν 
-Z/6/801/1	εὕροιϲ οὐδένα παχὺν ἅμα | καὶ γλυκὺν οἶνον, ὃϲ οὐκ ἐϲτὶ μέλαϲ. ἐὰν 
-Z/6/801/2	οὖν τῶν λευκοτάτων οἴνων ἑψήϲῃϲ τὸ γλεῦκοϲ, ὡϲ τὸ καλούμενον 
-Z/6/801/3	ἐργάϲαϲθαι ϲίραιον, ὅπερ ἕψημα παρ' ἡμῖν ὀνομάζεται, μέλαν ἴϲχει τὸ 
-Z/6/801/4	χρῶμα παραπληϲίωϲ τῷ Θηραίῳ. μέλαν δὲ καὶ τὸ τοῦ Καρυΐνου χρῶμα 
-Z/6/801/5	ἐϲτὶ γλυκέοϲ ὄντοϲ καὶ αὐτοῦ, τὸ δὲ τοῦ Θηρίνου μέλαν μέν, ἀλλ' οὐκ 
[0057]  [038]  []  []

-Z/6/801/6	ἴϲον τῷ Καρυΐνῳ. ἀπολείπεται γάρ τοι καὶ τῇ γλυκύτητι τοῦ Καρυΐνου. 
-Z/6/801/7	  λευκὸϲ δὲ οἶνοϲ οὐδείϲ ἐϲτι γλυκύϲ, ἀλλά τινεϲ μὲν αὐϲτηροί τε 
-Z/6/801/8	καὶ παχεῖϲ, τινὲϲ δ' ὑδατώδειϲ καὶ λεπτοί. 
-Z/6/801/9	  ξανθοὶ δὲ καὶ κιρροὶ τινὲϲ μὲν γλυκεῖϲ εἰϲι μετρίωϲ, ὥϲπερ 〈ὁ〉 
-Z/6/801/10	Ἱπποδαμάντειόϲ τε καὶ ὁ Φαυϲτιανὸϲ Φαλερῖνοϲ, ἔνιοι δ' οὐδ' ὅλωϲ 
-Z/6/801/11	γλυκεῖϲ.  
-Z/6/801/12	  οἱ δ' ἐρυθροὶ παχύτεροι τούτων, ὥϲπερ γε καὶ τούτων ἕτεροι 
-Z/6/801/13	παχύτεροι πληϲιάζοντεϲ ἤδη κατὰ τὸ χρῶμα τοῖϲ μέλαϲιν. 
-Z/6/801/14	  ἡ τροφὴ δ' ἐξ ἁπάντων αὐτῶν ἀνὰ λόγον τῷ πάχει. καὶ διὰ τοῦτο 
-Z/6/801/15	τοῖϲ μὲν ἀναθρέψεωϲ δεομένοιϲ ἐπιτρέπειν χρὴ πίνειν τοὺϲ γλυκεῖϲ 
-Z/6/801/16	καὶ μάλιϲθ' ὅταν ἀμέμπτωϲ ἔχωϲι τὰ καθ' ἧπάρ τε καὶ ϲπλῆνα καὶ 
-Z/6/801/17	νεφρούϲ. τοῖϲ δ' ἤδη παχὺν ἠθροικόϲι χυμὸν ἐν ταῖϲ φλεψὶν οἱ λεπτοὶ 
-Z/6/801/18	κατὰ τὴν ϲύϲταϲιν οἶνοι χρήϲιμοι, ψυχρῶν μὲν ἠθροιϲμένων ἐν ταῖϲ 
-Z/6/802/1	φλεψὶ χυμῶν οἱ δριμεῖϲ καὶ | παλαιοί, μὴ ψυχρῶν δέ, ὅϲοιϲ τούτων 
-Z/6/802/2	οὐδέτερον ὑπάρχει. 
-Z/6/802/3	  βελτίουϲ μὲν οὖν εἰϲ εὐχυμίαν οἱ εὐώδειϲ, ἀλλὰ κεφαλὴν πλήτ-
-Z/6/802/4	τουϲι. κρείττουϲ δ' εἰϲ οὔρηϲιν οἱ λεπτοί, κεφαλῆϲ δ' οὐδ' ὅλωϲ ἅπτον-
-Z/6/802/5	ται. φεύγειν δὲ χρὴ τοὺϲ παχεῖϲ ἅμα καὶ δυϲώδειϲ καὶ ἀηδεῖϲ καὶ 
-Z/6/802/6	αὐϲτηρούϲ, οἷόϲ ἐϲτιν ὁ φαῦλοϲ Βιθυνὸϲ ὁ ἐν τοῖϲ μεγάλοιϲ κεραμίοιϲ, 
-Z/6/802/7	ὁ δ' ἐν τοῖϲ μικροῖϲ οὔτ' ἀηδὴϲ οὔτε δυϲώδηϲ οὔτε παχὺϲ ἄγαν ἐϲτίν, 
-Z/6/802/8	ἀλλ' οὐδὲ τὴν ϲτύψιν ἔχει ϲτρυφνήν· εὔχυμοϲ δ' οὐδ' οὗτοϲ, ὥϲπερ 
-Z/6/802/9	οὐδὲ κακόχυμοϲ, ἀλλ' ἐν τῷ μεταξὺ τῶν εὐχύμων τε καὶ κακοχύμων ἐϲτί. 
-Z/6/802/10	  τῶν γε μὴν εὐχυμοτάτων οἴνων καὶ ὁ Φαλερῖνόϲ ἐϲτι καὶ μᾶλλον 
-Z/6/802/11	ὁ γλυκύτεροϲ. ἐκ ταὐτοῦ δὲ γένουϲ ἐϲτὶ τῷδε καὶ ὁ κιρρὸϲ Τμωλίτηϲ 
-Z/6/802/12	ὁ γλυκύϲ. ἐϲτὶ γὰρ καὶ τούτου τὸ ἕτερον εἶδοϲ αὐϲτηρόν, οὐχ ὁμοίωϲ 
-Z/6/802/13	εὔχυμον, ὥϲπερ οὐδ' ἄλλοϲ οὐδεὶϲ ἱκανῶϲ αὐϲτηρόϲ, εἰ καὶ ῥώμην ἐντί-
-Z/6/802/14	θηϲιν ἐκλύτῳ ϲτομάχῳ καὶ γαϲτρί, καὶ μάλιϲτα τοῖϲ κατὰ δυϲκραϲίαν 
-Z/6/802/15	θερμὴν πεπονθόϲιν. ἕνεκα γὰρ τούτου καὶ τοῦ ϲτῆϲαι ῥεομένην γαϲτέρα 
-Z/6/803/1	χρώμεθα τοῖϲ αὐϲτηροῖϲ οἴνοιϲ, ἄλλωϲ οὐκ ἂν χρηϲάμε|νοι διὰ τὸ 
-Z/6/803/2	μήτ' ἀναδόϲει τροφῆϲ μήθ' αἱματώϲει μήτ' εὐχυμίᾳ μήτ' οὔρων εὐροίᾳ 
-Z/6/803/3	μήθ' ἱδρώτων ἐκκρίϲει μήτε γαϲτρὸϲ ὑπαγωγῇ ϲυντελεῖν αὐτούϲ. ἀλλ' 
-Z/6/803/4	οὐ πρόκειται νῦν οὔτ' ἀρετὰϲ οὔτε κακίαϲ οἴνων ἁπάϲαϲ διέρχεϲθαι  
-Z/6/803/5	καὶ μάλιϲθ' ὅϲαι διαφέρουϲιν ἐν νόϲοιϲ. ὅπερ οὖν πρόκειται πάλιν 
-Z/6/803/6	ἀναληφθὲν ἐν κεφαλαίοιϲ βραχέϲιν εἰρήϲεται. 
-Z/6/803/7	  τοῖϲ χολωδεϲτέροιϲ ϲώμαϲιν, εἴτε διὰ φυϲικὴν δυϲκραϲίαν εἴτε δι' 
-Z/6/803/8	ἐπίκτητον ὁπωϲοῦν γεγονυῖαν, οὔτε 〈ὁ〉 Φαλερῖνοϲ οὔτε 〈ὁ〉 Τμωλίτηϲ 
-Z/6/803/9	κιρρὸϲ γλυκὺϲ οὔθ' 〈ὁ〉 Ἀριούϲιοϲ οὔθ' ὁ Λέϲβιοϲ, κιρρόϲ τε καὶ εὐώδηϲ 
-Z/6/803/10	ὁμοίωϲ τοῖϲ προειρημένοιϲ ὤν, ἐπιτήδειοϲ πίνεϲθαι· θερμοὶ γὰρ ἅπαντέϲ 
-Z/6/803/11	εἰϲιν οἱ τοιοῦτοι. μήτ' οὖν χολώδεϲι φύϲεϲι μήτε τοῖϲ ἐξ ἐγκαύϲεωϲ 
-Z/6/803/12	ἢ καμάτων πολλῶν ἢ ἐνδείαϲ ἢ λύπηϲ ἢ ὥρᾳ καὶ χώρᾳ καὶ κατα-
-Z/6/803/13	ϲτάϲει θερμῇ 〈χρωμένοιϲ〉 διδόναι τοιοῦτον οἶνον, ἐξ ὑπεναντίου γε 
-Z/6/803/14	μὴν ἀγαθὸϲ ἅπαϲι τοῖϲ θερμαίνεϲθαι δεομένοιϲ φλεγματώδεϲι καὶ ψυ-
-Z/6/803/15	χραῖϲ κράϲεϲι καὶ χυμῶν πλῆθοϲ ὠμῶν ἠθροικόϲιν ἢ ἀργῶϲ βιοῦϲιν 
-Z/6/804/1	ἐν χωρίῳ ψυχρῷ καὶ χειμῶνι καὶ καταϲτάϲει ψυχρᾷ καὶ ὑγρᾷ. | τούτοιϲ 
-Z/6/804/2	μὲν οὖν ἅπαϲιν ἀγαθὸϲ ὁ κιρρὸϲ οἶνοϲ καὶ γλυκύϲ, ἐναντίοϲ δὲ τοῖϲ 
-Z/6/804/3	ἐναντίωϲ ἔχουϲιν, οὐχ ὡϲ κακοχυμίαν ἐργαζόμενοϲ, ἀλλ' ὡϲ θερμαίνων 
-Z/6/804/4	τοὺϲ ψύχεϲθαι δεομένουϲ. ἕτοιμον γὰρ αὐτοῖϲ ἐϲτι τοῦτον πίνουϲι 
-Z/6/804/5	κεφαλὴν ἀλγῆϲαι καὶ πυρέξαι καί τι κἀν τοῖϲ νεύροιϲ παθεῖν. οἱ δὲ 
-Z/6/804/6	τῶν κιρρῶν τε καὶ μετρίωϲ γλυκέων (οὐδεὶϲ γὰρ κιρρὸϲ ἄκρωϲ ἐϲτὶ 
-Z/6/804/7	γλυκύϲ) ἐπὶ τὸ μελάντερόν τε καὶ γλυκύτερον ῥέποντεϲ οὐχ ὁμοίωϲ 
-Z/6/804/8	θερμοὶ τοῖϲ κιρροῖϲ εἰϲιν. εἰκότωϲ οὖν οὔτε κεφαλὴν οὔτε νεῦρα βλά-
-Z/6/804/9	πτουϲιν οὔτε πυρετοὺϲ ἐξάπτουϲιν ὡϲαύτωϲ ἐκείνοιϲ. ὅτι δὲ γαϲτρὸϲ 
-Z/6/804/10	οἱ γλυκεῖϲ οἶνοι καὶ παχεῖϲ εἰϲιν ὑπακτικοί, ϲχεδὸν οὐδεὶϲ ἀγνοεῖ, καθά-
-Z/6/804/11	περ γε καὶ περὶ γλεύκουϲ, ὡϲ ἐϲτὶ φυϲῶδεϲ καὶ δύϲπεπτον καὶ παχύ-
-Z/6/804/12	χυμον, ἓν μόνον ἀγαθὸν ἔχον ὑπάγειν τὴν γαϲτέρα, κἂν ἀτυχήϲῃ ποτὲ 
-Z/6/804/13	τούτου, βλαβερώτατον γίνεται. 
-Z/6/804/14	  πάντων δ' οἴνων κοινόν ἐϲτιν, ὅϲοι γε μὴ πάνυ παχεῖϲ εἰϲι καὶ  
-Z/6/804/15	λίαν γλυκεῖϲ, ὥϲπερ ὁ Θηραῖόϲ τε καὶ ὁ Ϲκυβελίτηϲ, ἐπειδὰν εἰϲ χρό-
-Z/6/804/16	νου μῆκοϲ ἐκταθῶϲι, ξανθοὺϲ τῇ χρόᾳ γίνεϲθαι καί τι καὶ ϲτίλβον ἔχειν 
-Z/6/804/17	ὁμοίωϲ πυρί. καὶ γὰρ οἱ μέλανεϲ, οἷόϲπέρ ἐϲτιν ὁ παρ' ἡμῖν ἐν Περ- |
-Z/6/805/1	περηνῇ γεννώμενοϲ, εἰ χρονίϲαιεν, εἰϲ ἐρυθρὰν μὲν ἢ κιρρὰν πρότερον 
-Z/6/805/2	ἀφικνοῦνται ποιότητα, μετὰ ταῦτα δ' εἰϲ ξανθότητα, καὶ ὁ λευκὸϲ δέ, 
-Z/6/805/3	ὁποῖοϲ ὁ Βιθυνὸϲ Ἀμιναῖοϲ. ὀνομάζουϲι δὲ Ῥωμαῖοι τὸν οὕτω παλαι-
-Z/6/805/4	ωθέντα Καίκουβον, ὃν οὐκ ἂν ἔτι γνωρίϲαιϲ ἐξ ὁποίου γένουϲ ἐϲτίν. 
-Z/6/805/5	ἤδη δ' ὁ τοιοῦτόϲ ἐϲτι καὶ πικρὸϲ καὶ διὰ τοῦτ' ἀνεπιτήδειοϲ εἰϲ πόϲιν. 
-Z/6/805/6	ἀλλ' οἵ γε καπηλεύοντεϲ τοὺϲ οἴνουϲ μιγνύντεϲ τοῖϲ νέοιϲ τοὺϲ τοι-
-Z/6/805/7	ούτουϲ ὡϲ παλαιοὺϲ πιπράϲκουϲιν, ἐξαπατῶντεϲ τῇ πικρότητι τοὺϲ 
-Z/6/805/8	ἀγνοοῦνταϲ ἀκριβῶϲ οἴνων γεύεϲθαι. 
-Z/6/805/9	  φεύγειν οὖν χρὴ τῶν οὕτω παλαιῶν τὴν πόϲιν, ὥϲπερ καὶ τῶν 
